FEATURE_NAME,PRIM_LAT_DEC,PRIM_LONG_DEC,ELEV_IN_M
Nodoubt Peak,48.9816348,-121.3559985,2223
Day Mountain,47.9287875,-117.144929,1536
Bear Wallow,46.2137599,-117.603797,1639
Simcoe Mountain,46.0079026,-120.7922884,1659
Anatone Butte,46.1086579,-117.2545517,1491
Bald Butte,46.0873282,-117.6087849,1665
Bald Butte,46.6334967,-117.0879432,1047
Bald Knob,47.9126769,-117.1124272,1557
Beauty Mountain,47.91851,-117.1263169,1587
Big Butte,46.1154301,-117.249329,1527
Cahill Mountain,46.2512481,-117.8445262,1129
Chase Mountain,46.1121649,-117.8581827,1721
Deadman Peak,46.0675301,-117.9385129,1786
Deer Mountain,47.9965528,-118.0094171,1037
Diamond Peak,46.1155838,-117.5398928,1943
Eckler Mountain,46.243175,-117.7796903,1430
Elk Point,46.2152897,-117.4898662,1602
Fuzzy Butte,46.098059,-117.7947823,1747
Goat Mountain,46.3462542,-117.65351,1104
Mount Godfrey,47.8746116,-117.7402315,1038
Green Mountain,47.8296218,-117.0732588,1145
Green Peak,46.0522574,-117.9680446,1578
Halsey Butte,46.0752904,-117.5438677,1640
Mount Horrible,46.0996473,-117.4476848,1774
Huckleberry Butte,46.246458,-117.6033992,1622
Jasper Mountain,46.145139,-118.0110499,1050
Klicker Mountain,46.0107148,-118.0902792,1186
Krell Hill,47.5793386,-117.2974273,1115
Ladow Butte,46.9921154,-117.0643365,1000
Lewis Peak,46.0616113,-117.9983439,1492
Lost Point,46.2273526,-117.5136493,1529
Maloney Mountain,46.2566393,-117.7125978,1443
Mule Butte,46.0484621,-120.3014402,1132
Newby Mountain,46.1693082,-117.8896507,1306
North Baldy,48.5454145,-117.1555938,1882
Ojibway Knoll,48.3885148,-117.1271437,1577
Oregon Butte,46.1102836,-117.6796024,1946
Pinkham Butte,46.2174099,-117.4310918,1445
Mount Pisgah,48.0857346,-117.1449297,1097
Puffer Butte,46.07293,-117.174325,1363
Quartz Mountain,47.8851775,-117.0818701,1572
Rattlesnake Mountain,46.4056896,-119.610585,1076
Robinette Mountain,46.1584738,-117.9365991,1162
Round Top Mountain,47.8704547,-117.1024268,1361
Saddle Butte,46.0706438,-117.4621729,1796
Shadow Mountain,47.8940667,-117.0674248,1486
Simcoe Butte,46.0009588,-120.7042305,1460
Mount Spokane,47.9212881,-117.114094,1784
Squaw Mountain,48.184044,-119.0616954,1041
Stagman Butte,46.0576242,-120.8717352,1576
Sugarloaf,46.070574,-117.774949,1432
Table Mountain,45.690672,-121.983694,1027
Table Rock,46.0303082,-117.9115214,1905
Tamarack Butte,46.0673659,-117.376546,1148
Tatman Mountain,46.3718818,-117.5985715,1087
Tekoa Mountain,47.274343,-117.0843462,1182
Tillicum Peak,48.7289301,-117.1537247,1747
Tripps Knob,47.9135116,-117.0507571,1208
Weller Butte,46.0352433,-117.6732135,1687
West Butte,46.1137952,-117.6938569,1918
Whitetail Butte,46.0423157,-117.3539596,1078
Whitestone Mountain,48.0057143,-118.5097246,1167
Potato Butte,46.0192906,-120.879235,1579
Smith Butte,46.0748379,-121.4634002,1320
Lookout,46.4476327,-119.8400381,1106
Abercrombie Mountain,48.9281056,-117.4600657,2225
Abernathy Peak,48.4775562,-120.5244429,2531
Abiel Peak,47.3519239,-121.4692449,1634
Mount Adams,46.2024372,-121.4907742,3742
Addy Mountain,48.4118392,-117.7563469,1491
Aeneas Mountain,48.513377,-119.1820328,1564
Agnes Mountain,48.3176071,-120.9684483,2474
Mount Aix,46.7950218,-121.2558374,2369
Aladdin Mountain,48.7282379,-117.6105164,1530
Alaska Mountain,47.4637161,-121.3461255,1746
Albian Hill,48.651585,-118.4480523,1747
Alice Mae Mountain,48.8238766,-117.8635195,1224
Allen Mountain,46.6543164,-121.871996,1548
Alpine Baldy,47.7422238,-121.2464331,1590
Alpine Butte,46.2175946,-122.1508926,1534
Alta Mountain,47.4410401,-121.3317666,1904
Amabilis Mountain,47.2883119,-121.2587751,1385
American Border Peak,48.995245,-121.6649317,2436
Amphitheater Mountain,48.9755414,-120.1922403,2538
Anderson Butte,47.3861392,-123.5584592,1042
Anderson Butte,48.6718043,-121.5937143,1743
Mount Anderson,47.7211954,-123.3315252,2234
Andrew Peak,48.9202491,-120.2278367,2528
Mount Angeles,47.9953625,-123.4671175,1960
Angle Peak,47.9398628,-120.4183048,2053
Angry Mountain,46.5300093,-121.5376717,1848
Mount Annie,48.661208,-119.0539167,1845
Ant Mountain,48.4734998,-118.2972097,1004
Antler Peak,46.9199502,-121.6320562,2136
Apex Mountain,48.961307,-120.1451434,2529
Mount Appleton,47.9503697,-123.7331506,1834
Mount Ararat,46.7892618,-121.8521249,1833
Arch Rock,47.0368755,-121.4037538,1792
Armstrong Mountain,48.2668373,-119.0857008,1406
Arnesons Peak,46.7200056,-121.2933798,1952
Arnold Peak,48.9887177,-119.9220549,2466
Mount Arriva,48.5489301,-120.8571691,2506
Arrowhead Mountain,47.7577524,-120.9656397,1835
Arthur Peak,46.9701434,-121.8723663,1665
Arts Knoll,48.4303483,-121.0427661,2192
Ashnola Mountain,48.9215394,-120.4004728,2370
Aspend Hill,48.7057399,-117.8872066,1184
August Peak,46.953046,-121.9142096,1421
Aurora Peak,46.8353797,-121.8694574,1853
Aurora Peak,48.0233429,-123.8127492,1439
Austera Peak,48.5685252,-121.1014476,2539
Azurite Peak,48.6567957,-120.7517605,2536
Bacon Peak,48.6640528,-121.5191746,2136
Badger Peak,46.2833859,-121.8941988,1721
Bailey Mountain,48.5052651,-119.1188279,1761
Baker Point,46.8864602,-121.663679,2034
Mount Baker,48.7766298,-121.8144732,3281
Bald Butte,48.6615376,-119.7372931,1518
Bald Eagle Mountain,47.9574397,-121.2513072,1732
Silver Eagle Peak,47.6078019,-121.2909203,1897
Bald Knob,48.4457096,-118.8022346,1112
Bald Knob,48.1529233,-119.8542328,1054
Bald Mountain,47.2372265,-121.488517,1266
Bald Mountain,48.1058822,-121.6023967,1456
Bald Mountain,48.6504649,-122.0262032,1395
Bald Mountain,46.7307428,-122.4531345,1104
Bald Mountain,46.9675003,-120.952986,1796
Bald Mountain,48.1518569,-117.5919425,1274
Bald Mountain,48.5303463,-121.5852467,1645
Bald Mountain,48.5591374,-118.5024358,2111
Bald Mountain,48.9533607,-120.2595709,2419
Kaisoots Mountain,48.9674241,-121.9609134,1671
Bald Peak,48.7247809,-118.7257635,1186
Baldy,48.7130751,-117.8613836,1384
Baldy,47.8949848,-123.1892204,2078
Baldy Mountain,48.8227947,-117.5112806,1796
Baldy Mountain,47.8637556,-120.3290921,1955
Baldy Mountain,48.2383027,-120.456917,2383
Mount Baldy,47.2710581,-121.1351388,1553
Mount Baldy,48.0484648,-123.6438332,1429
Mount Ballard,48.6885416,-120.759433,2523
Bamber Mountain,48.9064697,-118.7938079,1518
Bandera Mountain,47.4154095,-121.5378797,1600
Bangs Mountain,48.5620571,-118.2302802,1223
Bannock Mountain,48.2557532,-120.9920552,2368
Bannon Mountain,48.6076935,-119.2440481,1529
Bare Mountain,45.9100485,-122.0735061,1318
Bare Mountain,47.6493382,-121.5074576,1628
Bare Mountain,48.0873993,-117.2596585,1088
Baring Mountain,47.779051,-121.4361168,1849
Barker Mountain,48.6811423,-119.3050589,1200
Barnaby Buttes,48.5389596,-118.4746347,1987
Mount Barnes,47.7839245,-123.5760872,1825
Mount Barney,48.7810748,-120.2471751,2379
Barometer Mountain,48.8667001,-121.7422431,1758
Barrett Butte,48.5077517,-118.754947,1018
Barrier Peak,46.8595712,-121.5771307,1985
Basalt Hill,48.9280445,-117.3800056,1148
Basalt Peak,47.976231,-120.7481381,1833
Battle Mountain,48.2937458,-120.4934138,2346
Bead Lake Peak,48.3012976,-117.0681242,1469
Bear Creek Mountain,46.5276227,-121.3449404,2236
Bear Mountain,47.9607412,-123.0659042,1052
Bear Mountain,47.8321774,-120.1661983,1100
Bear Mountain,48.4117934,-119.9231778,1662
Bear Mountain,48.5297233,-118.6344682,1418
Bear Mountain,47.8721755,-121.3574651,1672
Beargrass Butte,46.6121829,-121.5359463,1772
Bearhead Mountain,47.0236233,-121.8157319,1855
Bearpaw Butte,47.218337,-121.3407599,1469
Bearpaw Mountain,48.9460515,-121.854018,1845
Bears Breast Mountain,47.5401072,-121.2253591,2191
Beauty Peak,48.7306881,-120.5453665,2410
Beaver Mountain,48.91412,-117.3787359,1027
Beaver Mountain,48.4569004,-119.8702998,1945
Beckler Peak,47.736448,-121.290005,1538
Bedal Peak,48.0689004,-121.3541346,1988
Beebe Mountain,48.6629884,-120.9240535,2259
Beehive Mountain,47.3312457,-120.3917462,1390
Beehive Mountain,48.5469366,-119.2760924,1518
Belcher Mountain,48.7102323,-118.5050437,1834
Mount Beljica,46.7841221,-121.9404574,1664
Belshazzar Mountain,48.9275693,-117.9222631,1198
Benchmark Mountain,47.9243184,-121.2028883,1774
Benson Peak,48.1655039,-117.5596217,1198
Mount Benzarino,48.4896362,-120.8172132,2356
Bergen Mountain,46.6104557,-122.3374268,1149
Berry Mountain,45.9631131,-121.8119087,1529
Berry Peak,46.9470439,-121.8940669,1564
Bessemer Mountain,47.5584795,-121.6096669,1557
Big Bear Mountain,48.1510422,-121.6796333,1718
Big Bull,46.1767756,-122.4039912,1252
Big Butte,45.8761465,-121.9402914,1039
Big Chief Mountain,47.7461774,-121.0669403,1782
Big Craggy Peak,48.7629004,-120.3280967,2575
Big Deer Peak,48.3796749,-121.9160604,1326
Big Devil Peak,48.6045218,-121.2933763,2146
Big Four Mountain,48.0430414,-121.5242895,1884
Big Goat Mountain,48.1032869,-120.4143955,2163
Big Hill,48.0158264,-120.4921739,2076
Big Huckleberry Mountain,45.8473331,-121.7837825,1285
Big Jim Mountain,47.6623746,-120.8321585,2368
Big Snow Mountain,47.5348285,-121.3659144,2027
Mount Bigelow,48.2180825,-120.3540503,2575
Billy Goat Mountain,48.8124107,-120.3440178,2320
Billy Goat Mountain,48.891568,-118.0644259,1280
Bimetalic Mountain,48.8439335,-119.1500141,1503
Bird Mountain,46.0392766,-121.7809013,1734
Bisbee Mountain,48.6349913,-118.1950128,1517
Bishop Mountain,46.4482192,-121.7597956,1214
Bismark Mountain,46.305403,-122.0740769,1411
Bismarck Peak,46.7653847,-121.2739798,2306
Bitterfoot Mountain,48.3756539,-118.4094575,1697
Black Buttes,48.7681631,-121.8586827,2755
Black Hawk Mountain,48.8656809,-117.8175159,1055
Block Hill,48.9963202,-119.1625736,1478
Black Mountain,46.3583853,-122.1863434,1624
Black Mountain,48.081785,-121.206587,2205
Black Mountain,48.9645689,-122.0309789,1357
Black Peak,48.5233329,-120.8162065,2716
Blackcap Mountain,48.8034705,-120.5427409,2555
Blacktail Butte,48.6779866,-117.6567786,1652
Blacktail Mountain,48.4965658,-117.6138415,1294
Blag Mountain,47.601889,-120.5096,1430
Mount Blankenship,48.279025,-120.9438303,1807
Blizzard Peak,48.9407522,-120.7553147,2321
Block Mountain,48.3310283,-120.2725731,1408
Blowout Mountain,47.1395966,-121.30309,1749
Blue Buck Mountain,48.4900544,-120.0510243,1895
Blue Goat Mountain,48.6684822,-119.7195148,1541
Blue Grouse Mountain,48.0979516,-117.5099506,1209
Blue Mountain,47.9545206,-123.2594388,1830
Bluff Mountain,45.7421669,-122.1909116,1190
Mount Blum,48.7540075,-121.4821317,2349
Bobcat Mountain,48.4571634,-119.8980077,1761
Bodie Mountain,48.8273688,-118.8326759,1749
Bodie Mountain,48.8747774,-117.7794138,1153
Bogachiel Peak,47.9053594,-123.7774017,1662
Bonanza Peak,48.2381874,-120.8662616,2895
Mount Bonaparte,48.7851568,-119.1222538,2212
Booker Mountain,48.4763536,-120.9808505,2498
Bootjack Mountain,47.5787646,-120.9635809,2067
Boston Peak,48.4958308,-121.0357868,2696
Boulder Butte,48.3229167,-120.5988457,2236
Boulder Mountain,48.4581056,-117.4538727,1431
Boulder Peak,47.9717486,-123.7579591,1714
Boundary Mountain,48.9799175,-118.4262293,1578
Boundary Mountain,48.9993214,-117.245036,1587
Boundary Peak,46.7412185,-121.6975772,2049
Bowan Mountain,48.4080138,-120.7300989,2392
Bowen Mountain,48.46754,-120.1052799,1134
Bowen Mountain,48.9998615,-118.0955817,1581
Bowman Mountain,48.7405922,-122.0558974,1292
Box Mountain,48.2250726,-121.2252845,1902
Boyer Mountain,48.1970871,-117.4342314,1604
Bradeen Hill,48.3043388,-118.060539,1114
Brazel Hill,48.3785084,-118.0072039,1063
Mount Bretherton,47.6193851,-123.2099342,1807
Brewer Mountain,48.396933,-117.6455926,1114
Brown Mountain,48.5542805,-118.7145621,1235
Brown Peak,46.9506448,-121.5850918,1924
Brush Mountain,48.4335205,-118.2885554,1066
Bryan Butte,48.1295778,-120.2981272,2385
Bryant Peak,47.4510578,-121.4608926,1767
Bryant Peak,47.9591889,-121.0725682,1951
Buck Mountain,47.7530658,-122.9464315,1149
Buck Mountain,48.0915215,-120.911683,2602
Buck Mountain,48.4367087,-119.8238644,1870
Buck Mountain,48.6040645,-120.219795,1370
Buckhorn Mountain,47.8266612,-123.116096,2103
Buckhorn Mountain,48.9455808,-118.9861181,1708
Buckhorn Mountain,48.1562331,-119.9109887,1039
Mount Buckindy,48.3515078,-121.2061383,2221
Buckner Mountain,48.4951508,-120.9979393,2771
Buckskin Mountain,48.1650762,-120.765703,2471
Buckskin Point,48.8532387,-120.6527232,2242
Buell Peak,46.8526784,-121.5615769,1754
Bulldog Mountain,48.7957886,-118.2878998,1589
Bullfrog Mountain,48.9129651,-119.5708385,1317
Mount Bullen,48.1955052,-121.698658,1822
Bulls Tooth,47.6816589,-121.0069555,2076
Bunker Hill,48.9738658,-120.4835176,2201
Bunnell Butte,46.0904431,-121.4543431,1247
Burch Mountain,48.796903,-120.3053415,2369
Burch Mountain,47.5820528,-120.3937838,1505
Burge Mountain,48.7824292,-119.2612988,1335
Burgett Peak,48.7185074,-120.3129595,2245
Burley Mountain,46.4068034,-121.8630454,1616
Burley Mountain,47.8107039,-121.3902409,1652
Burnt Mountain,48.0032606,-123.3921789,1502
Burnt Mountain,46.7076249,-121.1961805,1992
Burnt Peak,46.0724056,-121.8802624,1250
Burroughs Mountain,46.9015517,-121.713515,2386
Buster Mountain,48.8580593,-119.0735781,1418
Butcher Mountain,48.3948549,-118.122695,1027
Butler Butte,46.1256646,-122.4942704,1079
Buttercup Hill,48.3146171,-118.0502609,1001
Butterfly Butte,48.0710559,-120.9582039,1811
Buttermilk Butte,48.3010561,-120.3103308,1663
C C Mountain,48.679884,-118.3138771,1615
Cabin Mountain,47.2299891,-121.2576392,1516
Cadet Peak,47.9851784,-121.349476,2184
Cal Peak,48.9078686,-120.1262539,2284
Calamity Peak,45.9162278,-122.1272587,1301
Calispell Peak,48.4367296,-117.5023799,2085
Camel Back,48.5759345,-118.702033,1187
Mount Cameron,47.8253625,-123.3284517,2180
Cannon Mountain,47.5026426,-120.802318,2627
Cape Horn,47.6571445,-120.9177964,2227
Capitol Peak,47.4917253,-123.4929954,1545
Cardinal Peak,48.1030768,-120.6126459,2615
Carne Mountain,48.0883578,-120.8030504,2160
Mount Carrie,47.8941774,-123.6491493,2125
Mountain Carru,48.8318088,-120.5544982,2611
Cascade Mountain,47.6100462,-121.4276728,1699
Cascade Peak,48.4633819,-121.0801395,2265
Cashmere Mountain,47.5587381,-120.8473418,2594
Castle Butte,46.4838932,-121.7211853,1755
Castle Mountain,46.9874687,-121.4619127,2013
Castle Peak,46.9482139,-121.8495789,1863
Castle Peak,48.9819326,-120.8621372,2528
Castle Rock,48.257301,-120.6928007,2480
Cat Peak,47.9001113,-123.6800913,1803
Cathedral Peak,48.9893964,-120.1893578,2615
Cathedral Rock,47.5550527,-121.1355095,2046
Mount Catherine,47.3722978,-121.4266604,1537
Cayada Mountain,47.0106991,-121.840518,1538
Cayuse Mountain,48.6992907,-119.1665329,1576
Center Mountain,48.7967391,-120.7716366,2006
Central Peak,48.3687706,-118.8444704,1454
Chair Peak,47.4595507,-121.4667463,1894
Mount Challenger,48.8364254,-121.3420815,2508
Chapel Peak,47.4345135,-123.4998528,1214
Mount Chaval,48.3759931,-121.3255091,2173
Chelan Butte,47.80708,-120.0336815,1162
Chewelah Mountain,48.2843384,-117.5718878,1759
Chikamin Peak,47.4754185,-121.3109758,2137
Chimney Peak,47.6894414,-123.4023821,2102
Chimney Peaks,46.6474275,-121.0800153,1169
Chimney Rock,46.5696716,-121.4797944,2041
Chimney Rock,47.5089985,-121.2858293,2298
Chiwawa Mountain,48.163396,-120.9075012,2579
Chopaka Mountain,48.957371,-119.7849373,2403
Mount Christie,47.6979438,-123.5453998,1884
Chumstick Mountain,47.6504726,-120.4511391,1774
Church Mountain,48.9281669,-121.8825023,1888
Mount Church,47.4699664,-123.4989466,1453
Churchill Mountain,48.9670211,-118.0361794,1466
Chutla Peak,46.7528276,-121.7749687,1831
Cinnamon Peak,46.1136412,-122.2823315,1186
Circle Peak,48.2203469,-121.3224519,1813
Clackamas Mountain,48.7213828,-118.9052632,1663
Clark Mountain,48.0500713,-120.9685453,2630
Clark Peak,48.6499655,-119.9205234,2402
Mount Clark,47.8355277,-123.2317826,2290
Mount Claywood,47.8007694,-123.3702487,2076
Cle Elum Point,47.1456702,-120.9422632,1232
Clear West Peak,47.0142396,-121.7223253,1739
Cleveland Mountain,47.6808634,-121.4243611,1607
Mount Clifty,47.105799,-121.1647209,1902
Cloudy Peak,48.2120597,-120.9114514,2411
Coal Creek Mountain,46.6116236,-121.5067813,1943
Coal Mountain,48.4218153,-121.9421763,1304
Cockscomb Mountain,46.5547541,-121.8532591,1433
Coco Mountain,48.5707852,-118.8776777,1562
Cody Butte,48.3409958,-118.6627962,1442
Colburn Hill,48.3226731,-118.0388714,1239
Cold Springs Butte,46.4658832,-121.6368459,1750
Cole Butte,47.1889681,-121.2529121,1675
Coleman Peak,48.8539844,-120.0920431,2345
Colfax Peak,48.7714796,-121.8439558,2871
Colonel Bob,47.4883453,-123.7463557,1372
Colonial Peak,48.6614683,-121.1220743,2357
Colquhoun Peak,47.1289216,-121.4613169,1580
Columbia Mountain,48.6206605,-118.4823732,2067
Columbia Peak,47.9615814,-121.3613536,2187
Comstock,48.7000619,-117.8547155,1334
Cone Mountain,47.4640973,-121.1439433,1615
Mount Constance,47.7726285,-123.1273118,2339
Contention Hill,48.9628764,-118.1060994,1250
Cook Mountain,48.3562184,-119.7868891,1186
Cooke Mountain,48.7089463,-118.5660939,1554
Coonrad Hill,48.5844849,-117.8071469,1016
Cooper Mountain,48.0113013,-120.083866,1785
Copper Butte,48.7023162,-118.4655991,2175
Copper Mountain,46.7975341,-121.8276859,1921
Copper Mountain,47.5226428,-123.2963231,1645
Copper Mountain,48.6223638,-118.7910041,1346
Copper Mountain,48.9404984,-121.4670245,2176
Copper Peak,48.1748402,-120.8034158,2736
Cornell Butte,48.5980879,-118.889546,1550
Corner Butte,48.6293069,-118.9376073,1433
Corral Butte,48.8229217,-119.9434711,2085
Corteo Peak,48.5044588,-120.7884266,2466
Cosho Peak,48.5889856,-120.927365,2517
Cougar Mountain,46.7094107,-122.3472417,1175
Cougar Mountain,47.891247,-120.5811493,2039
Cougar Mountain,48.5134621,-118.6810333,1246
Cougar Mountain,48.6761737,-119.8288097,1724
Cougar Mountain,48.9065706,-117.9252529,1102
Cougar Rock,45.8423583,-122.093089,1259
Cougar Rock,46.7655896,-121.8026421,1193
Cowboy Mountain,47.7321833,-121.102322,1781
Cowiche Mountain,46.6204013,-120.8106285,1002
Coxit Mountain,48.6901278,-119.845752,1955
Coyote Hill,48.6720552,-117.3128534,1599
Coyote Mountain,48.6311375,-118.2943971,1675
Crag Mountain,46.7790224,-121.4241968,1897
Crag View,48.7413773,-121.8151012,1985
Mount Crag,47.7656844,-122.9962637,1330
Craggy Peak,46.2630009,-121.8571688,1746
Cramer Mountain,46.6861054,-121.3838085,1821
Crater Mountain,48.7390806,-120.9201697,2477
Crescent Hill,47.9749214,-120.4129618,2057
Crescent Mountain,46.9481566,-121.7614733,2043
Crescent Mountain,48.442298,-120.598398,2379
Crested Buttes,47.9463745,-121.4635106,1623
Crofton Butte,46.1322328,-121.5352829,1601
Crook Mountain,47.9399052,-120.8394866,2113
Crooked Thumb Peak,48.8266183,-121.3413564,2484
Crosby Mountain,47.7192674,-121.4936985,1677
Crow Hill,48.0294997,-120.5239702,2249
Mount Crowder,48.7977056,-121.3519083,2164
Crowell Mountain,48.9138883,-117.2638206,1453
Crown Point,46.9239863,-121.4561551,1964
Mount Cruiser,47.5643525,-123.3155362,1828
Crystal Mountain,46.9281609,-121.5045203,2127
Crystal Peak,47.7201451,-123.3914829,2104
Cumberland Mountain,48.8096088,-118.9593012,1433
Damnation Peak,48.6708323,-121.3852659,1714
Mount Dana,47.7912953,-123.4856143,1895
Mount Daniel,47.5625784,-121.1718967,2406
Dark Mountain,46.2767574,-121.7702644,1611
Dark Peak,48.2546459,-120.8817759,2593
Darland Mountain,46.513797,-121.209852,2127
Mount David,47.9628604,-120.9895711,2257
Davis Peak,47.447811,-121.0787261,1956
Davis Peak,48.7295714,-121.2028871,2144
Day Mountain,48.4565643,-118.116657,1054
Deadhorse Hill,46.989088,-121.1247915,1101
Deadman Hill,48.379341,-118.0513734,1453
Mount Deception,47.8132415,-123.2333627,2373
Deer Lake Mountain,48.0829501,-117.6049546,1137
Deer Mountain,48.797937,-117.4451051,1015
Deer Mountain,48.3518376,-117.7621783,1248
Mount Defiance,47.4351743,-121.5642475,1689
Dege Peak,46.918459,-121.6106893,2136
Mount Degenhardt,48.7714959,-121.2945639,2445
Desolation Peak,48.911322,-121.0165415,1859
Mount Despair,48.7371591,-121.3766133,2215
Devils Dome,48.8244114,-120.9190894,2123
Devils Horn,46.5177703,-121.3654294,2130
Devils Kitchen,48.1449388,-120.4378971,2235
Devils Peak,48.7358232,-120.61351,2457
Devils Peak,48.1202217,-121.5613713,1658
Devils Smoke Stack,48.0305197,-120.7199122,2320
Devils Table,46.775054,-121.0466232,1429
Devils Thumb,48.1286039,-121.5485423,1569
Devore Peak,48.2766086,-120.7649998,2551
Diamond Butte,46.4411581,-121.2568149,1762
Diamond Mountain,47.740503,-123.299262,2080
Dick Mesa,47.6910085,-120.2703154,1008
Mount Dickerman,48.0686124,-121.4708488,1754
Diobsud Buttes,48.6187346,-121.4766323,1791
Dirty Shirt,48.4038302,-117.4745576,1765
Dirtyface Peak,47.8713594,-120.8250812,1903
Disappointment Peak,48.1050188,-121.1125669,2973
Discovery Peak,47.5162808,-123.5613339,1467
Mount Ditney,48.2091844,-121.8151167,1357
Divide Peak,48.9667667,-117.2624521,1395
Dixon Mountain,46.6678108,-121.7066073,1529
Dock Butte,48.6392969,-121.8066464,1588
Dodger Point,47.8739912,-123.5098058,1746
Doe Mountain,48.7249178,-120.1875769,2176
Dog Mountain,47.6076036,-121.5009166,1635
Dogs Head (historical),46.1996761,-122.1761656,2489
Dollar Mountain,48.4929437,-118.3558245,1431
Dollar Watch Mountain,48.8952966,-120.4072034,2336
Dolomite Mountain,48.9804261,-117.2884172,1175
Dome Peak,46.5759757,-121.1094019,2003
Dome Peak,48.3035125,-121.0291394,2708
Domerie Peak,47.26584,-121.1286244,1453
Domke Mountain,48.1760478,-120.5637954,1237
Dot Mountain,48.8522706,-120.5397965,2504
Double Peak,46.828563,-121.580089,1881
Driveway Butte,48.6340934,-120.5324565,1822
Drummer Mountain,48.9095357,-118.5214153,1064
Dry Mountain,48.8739374,-118.3722334,1641
Dry Mountain,47.4754926,-123.3818725,1383
Mount Duckabush,47.6318231,-123.3574915,1896
Duckbill Mountain,48.3192033,-120.4298873,1869
Dugout Mountain,48.4974034,-118.960698,1639
Dumbell Mountain,48.180059,-120.8585238,2569
Duncan Hill,48.0543629,-120.6538433,2383
Dunn Mountain,48.5647733,-119.6466065,1067
Dunn Mountain,48.344897,-117.96109,1624
Eagle Mountain,48.3201718,-117.6438374,1407
Eagle Peak,46.7556624,-121.779243,1815
Eagle Point,47.9391794,-123.4089919,1907
Eagle Rock,47.5467867,-120.3786746,1381
Eagle Rock,47.7759348,-121.3553662,1710
Earl Peak,47.4099356,-120.8428454,2139
East Peak,47.7267799,-123.3176836,1907
East Peak,47.7966949,-123.6937188,2366
East Point,47.9582255,-120.4092453,2080
East Rock,47.6281647,-123.0628381,1297
East Twin Butte,46.1109435,-121.7517353,1428
Easy Peak,48.8595654,-121.4203974,2018
Eckhart Point,46.1127914,-121.6244484,1395
Edds Mountain,48.5575973,-118.5373292,2002
Edward Peak,47.5153979,-120.7575874,2204
Egg Butte,46.5351836,-121.4622257,1832
Eightmile Mountain,47.5320272,-120.8973873,2432
Eightmile Peak,48.7806071,-120.3523292,2357
El Capitan,47.8429962,-121.369895,1625
Elbow Peak,47.3417956,-121.0131653,1742
Eldorado Peak,48.5376197,-121.1342682,2701
Elephant Butte,48.7924809,-121.2186809,2250
Mount Elizabeth,48.7972996,-118.6647446,1358
Mount Elk Lick,47.688346,-123.2580189,1980
Elk Mountain,46.1323313,-122.4623252,1380
Elk Mountain,47.9244469,-123.351945,2064
Elk Peak,46.4264995,-121.5731494,1688
Elk Rock,46.2964922,-122.3464771,1328
Ellemeham Mountain,48.9426554,-119.6242422,1324
Mount Ellinor,47.5215079,-123.2606613,1805
Emerald Peak,48.1149296,-120.6289719,2565
End Mountain,48.1190223,-120.2736817,2199
Esmeralda Peaks,47.4375141,-120.9480535,1977
Estes Butte,48.0186783,-120.7922187,1809
Everett Peak,47.9649337,-123.7377448,1605
Evergreen Mountain,47.8364913,-121.2639771,1700
Excelsior Mountain,47.9108302,-121.2899631,1467
Mount Fairchild,47.9001116,-123.6334001,2108
Fall Mountain,47.8860255,-121.1301508,1699
False Summit (historical),46.2003882,-122.1850962,1904
Farewell Peak,48.7409719,-120.2164661,2260
Fawn Peak,48.6177167,-120.3286217,2004
Fay Peak,46.9321324,-121.8486259,1981
Mount Fernow,48.1624256,-120.8074965,2820
Ferry Peak,48.1337003,-120.4016151,2366
Mount Ferry,47.8425748,-123.5681213,1883
Fifes Peaks,46.9745985,-121.3285018,2092
Fifth of July Mountain,48.0482689,-120.7414721,2350
Finley Mountain,48.3157749,-119.9629438,1396
Finney Peak,48.3804608,-121.7456117,1546
Finney Peak,48.2135733,-120.4648035,2460
Fir Mountain,48.6654525,-118.9348519,1728
Fire Mountain,48.1668146,-121.1938091,2009
Fire Mountain,48.5081245,-118.5722853,1798
First Butte,48.6191162,-120.1088314,1675
First Thought Mountain,48.8969127,-118.1662911,1211
First Top,48.016461,-123.4575261,1684
Fisher Peak,48.5452204,-120.8238777,2456
Mount Fitzhenry,47.9226837,-123.6303238,1842
Flag Mountain,47.2562709,-120.6431576,1163
Flagg Mountain,48.5987761,-120.385054,1223
Flagg Mountain,48.6236151,-120.6315652,2238
Flagstaff Mountain,48.9086423,-117.8687556,1299
Flattop Mountain,46.0280941,-121.6146215,1347
Flora Mountain,48.2430116,-120.695402,2534
Florence Peak,46.9715539,-121.9015204,1683
Flower Dome,48.146022,-120.9768021,1930
Foggy Peak,47.9978076,-121.3659479,2077
Forbidden Peak,48.5116521,-121.0584131,2684
Forest Mountain,47.8446759,-120.2705408,1601
Mount Forgotten,48.0987709,-121.4452298,1833
Mount Formidable,48.4162304,-121.066953,2542
Fortress Mountain,48.1595432,-120.9333099,2635
Fortune Mountain,47.8772401,-121.1874383,1799
Fourth of July Mountain,48.3793423,-117.4738297,1710
Fourth of July Mountain,47.9621661,-120.1634433,1076
Fox Peak,48.0883462,-120.2327629,1896
Franson Peak,48.8557194,-118.6325131,1152
Freds Mountain,48.9244202,-120.2652101,2468
Freeman Hill,48.4418431,-118.033318,1050
Freezeout Mountain,48.9687116,-120.8822863,2357
