FEATURE_NAME,PRIM_LAT_DEC,PRIM_LONG_DEC,ELEV_IN_M
Snowyside Peak,43.9382311,-114.9714538,3249
Standhope Peak,43.7846157,-114.0250648,3616
Mount Loening,44.4501223,-114.9021265,3039
Junction Peak,44.5149164,-113.5006832,3230
Thompson Peak,44.1412889,-115.0100726,3256
Elk Peak,44.0242193,-115.0372923,3215
Bald Knob,45.0797842,-109.7885382,3089
Mount Carter,48.8919931,-114.0777879,3004
Mount Cleveland,48.9244858,-113.848042,3189
Mount Dewey,45.0928149,-109.7550581,3478
Mount Jackson,48.6005414,-113.7218615,3063
Kinnerly Peak,48.9561645,-114.1656343,3039
Kintla Peak,48.943942,-114.1714249,3079
Mount Merritt,48.8718026,-113.7863414,3050
Oxide Mountain,45.0801472,-109.8399101,3053
Rainbow Peak,48.8786972,-114.0972115,3012
Mount Rosebud,45.0885017,-109.7674287,3408
Mount Siyeh,48.7283998,-113.6500273,3029
Mount Stimson,48.514171,-113.6103611,3084
A P A Mountain,45.592457,-112.1214105,3173
Mount Abundance,45.0774427,-110.0209849,3078
Ajax Peak,45.3306188,-113.738578,3052
Alturas Number One Mountain,45.3771397,-113.0268913,3092
Alturas Number Two Mountain,45.3943255,-113.0094693,3204
Antone Peak,44.7799686,-112.1741032,3127
Ash Mountain,45.1000668,-110.5494449,3121
Baboon Mountain,45.2294478,-110.2335103,3126
Baldy Mountain,45.3560522,-113.0265017,3222
Barb Mountain,45.4822163,-112.9456833,3185
Barbour Hill,45.5870212,-112.9497196,3030
Bare Mountain,45.1960125,-109.4793797,3018
Beartooth Mountain,45.0606646,-109.5683598,3763
Big Horn Mountain,44.9236181,-111.7998761,3127
Big Mountain,45.1779896,-109.9026682,3462
Big Timber Peak,46.0243776,-110.2615722,3279
Black Butte,44.9039937,-111.8550461,3205
Black Lion Mountain,45.6296636,-112.988188,3175
Black Mountain,45.4713346,-110.4664499,3337
Mount Blackmore,45.4445427,-111.0035673,3090
Blaze Mountain,45.3685504,-111.4120648,3165
Boulder Mountain,45.3764101,-110.3544716,3232
Mount Bradley,45.5201527,-111.9756111,3157
Branham Peaks,45.5308654,-111.9879681,3196
Breakneck Mountain,45.3420694,-110.1559465,3113
Butcher Mountain,45.2089525,-109.5510955,3099
Castle Mountain,45.100295,-109.6344482,3848
Castle Rock Mountain,45.0991347,-109.6555778,3782
Cathedral Peak,45.3315813,-109.9862593,3235
Cedar Mountain,45.2265868,-111.5116734,3280
Chalice Peak,45.3121842,-110.0751129,3396
Cloudrest Peak,45.545917,-112.0725191,3091
Coffin Mountain,44.7772658,-111.3635539,3040
Columbine Peak,45.20619,-110.1512,3136
Comet Mountain,45.4596855,-113.0443013,3114
Conical Peak,46.0552507,-110.3314656,3277
Courthouse Mountain,45.1328658,-109.9514176,3265
Mount Cowen,45.3891061,-110.4858512,3412
Crazy Mountain,45.0386636,-109.7125959,3088
Crazy Peak,46.0180927,-110.2766158,3415
Cutoff Mountain,45.0319222,-110.1156054,3254
Mount Delano,45.5234814,-110.4712797,3084
Dexter Point,45.3945349,-110.5472394,3100
Divide Peak,45.4030776,-110.9750173,3065
Mount Douglas,45.3066134,-110.139556,3440
Dutchman Peak,44.9305403,-111.4611248,3335
Eaglehead Mountain,45.2238939,-111.1238387,3041
East Goat Peak,45.9560878,-113.3795545,3169
East Peak,45.7457532,-112.4383324,3016
Echo Peak,44.94278,-111.4644212,3432
El Capitan,46.0072189,-114.3968389,3041
Elk Mountain,44.7597146,-113.1376865,3104
Elk Mountain,45.13716,-109.6102678,3733
Emigrant Peak,45.2628655,-110.7071016,3324
Fairview Peak,45.9564098,-110.2776845,3098
Fan Mountain,45.2978566,-111.523519,3134
Finger Mountain,44.981789,-111.492512,3269
Fish Peak,46.0053888,-113.3357738,3119
Fisher Mountain,45.0659739,-109.9590382,3118
Flanders Mountain,45.4385034,-110.944759,3042
Flatiron Mountain,44.9710633,-111.7869469,3019
Mount Fox,45.1213226,-109.9302327,3430
Fridley Peak,45.3845511,-110.9378548,3090
Froze-to-Death Mountain,45.1902138,-109.7593294,3583
Gallatin Peak,45.3681648,-111.3657799,3356
Garfield Mountain,44.5202582,-112.6210388,3343
Glacier Peak,45.1497176,-109.8494188,3762
Granite Mountain,45.5674942,-112.9312399,3244
Granite Peak,45.1634239,-109.807608,3889
Granite Peak,46.0375523,-110.3044365,3083
Granite Peak,45.56552,-112.0424942,3227
Grass Mountain,45.1679776,-109.5519276,3367
Mount Haggin,46.0869772,-113.0962098,3233
Mount Hague,45.2606683,-109.8360584,3757
Hawley Mountain,45.3377757,-110.189579,3088
Haystack Peak,45.1963872,-110.2061072,3181
Henderson Mountain,45.0522017,-109.9452146,3150
Hicks Peak,45.2930443,-110.2019757,3028
Highboy Mountain,45.421029,-113.0116914,3174
Hilgard Peak,44.9165082,-111.4593022,3442
Hodges Mountain,45.1771868,-109.9377032,3353
Hogback Mountain,44.8943544,-112.1238597,3224
Mount Hole-in-the-Wall,45.1814335,-109.721427,3492
Mount Jefferson,45.6026223,-112.0067231,3189
Homer Youngs Peak,45.3111686,-113.6772511,3236
Horse Mountain,45.5925695,-112.0053996,3116
Horseshoe Mountain,45.1506509,-110.0799774,3090
Hummingbird Peak,45.1107395,-110.2997556,3041
Hyalite Peak,45.3810366,-110.9608276,3142
Iceberg Peak,45.1305353,-109.8876678,3513
Iddings Peak,46.0134986,-110.3168517,3335
Imp Peak,44.9915571,-111.4568042,3411
Mount Inabnit,45.1295137,-109.6318042,3631
Independence Peak,45.2120119,-110.221779,3040
Iron Mountain,45.1542849,-110.3001821,3197
Iron Mountain,45.4035019,-110.0629486,3077
Mount Jackson,45.5904825,-112.1028392,3177
Hollowtop Mountain,45.6115413,-112.0081765,3233
Jordan Mountain,45.2467501,-110.0669025,3072
Jumbo Mountain,45.3554538,-111.2840666,3177
Koch Peak,45.037108,-111.4590906,3439
Kurt Peak,46.0365248,-113.2895528,3040
Lady of the Lake Peak,45.5150096,-111.9682622,3114
Lake Mountain,45.2917494,-110.1117559,3282
Lakeshore Mountain,45.5953099,-112.1100855,3186
Leggat Mountain,45.5142836,-112.0180917,3113
Lion Mountain,44.8804786,-111.7946567,3101
Little Granite Peak,45.5779384,-112.0241457,3144
Little Park Mountain,45.2037141,-109.9134867,3485
Mount Lockhart,45.0956244,-109.5747931,3549
Lone Mountain,45.2780077,-111.4504208,3396
Lonesome Mountain,45.0142833,-109.5951923,3467
Lonesome Peak,45.5497909,-112.0179709,3172
Long Mountain,45.5429064,-112.0143538,3101
Lookout Mountain,45.0953912,-110.2255712,3009
Maiden Peak,44.82981,-113.1233931,3116
Manhead Mountain,45.6647855,-112.0750014,3036
Marten Peak,45.4534734,-110.4429247,3236
Medicine Mountain,45.0888411,-109.6128955,3561
Middle Mountain,45.5861355,-112.0520274,3152
Miller Mountain,45.0466707,-109.9769218,3187
Mineral Mountain,45.0310239,-109.9978215,3199
Mineral Mountain,45.2080318,-110.6218248,3164
Monitor Peak,45.1617538,-110.6428896,3173
Monument Mountain,44.9769317,-111.1723712,3066
Monument Peak,45.1966228,-110.2215001,3346
Mosquito Peak,45.2031791,-110.0166221,3175
Mount Evans,46.0499479,-113.1901444,3245
Mount Howe,46.0478843,-113.2164511,3192
Mystic Mountain,45.1677127,-109.8404437,3686
No Man Peak,45.0686685,-111.5087744,3305
Noble Peak,45.5640333,-112.060572,3166
Old Baldy Mountain,45.5639131,-112.1485251,3020
Olson Peak,44.8689545,-112.1396748,3198
Overlook Mountain,45.4053306,-110.9423447,3122
Palace Butte,45.4215917,-110.9774316,3017
Mount Peal,45.1608787,-109.7722691,3783
Picket Pin Mountain,45.4495246,-110.0508343,3048
Pioneer Mountain,45.2318547,-111.4506305,3003
Porphyry Mountain,45.4746417,-111.9421925,3074
Potosi Peak,45.5876522,-111.9821953,3088
Mount Powell,46.3497839,-112.9796916,3102
Prairieview Mountain,45.2225147,-109.7135812,3222
Pyramid Mountain,45.2822576,-109.7677186,3687
Queener Mountain,46.0231913,-113.3008991,3092
Ramshorn Mountain,45.4669403,-111.9451622,3106
Ramshorn Peak,45.1552825,-111.0924112,3140
Mount Rearguard,45.0479375,-109.5264791,3712
Red Mountain,44.9469227,-111.1585459,3041
Red Mountain,45.764804,-112.4819592,3064
Redstreak Peak,44.9157806,-111.2121395,3161
Republic Mountain,45.0009746,-109.9546978,3094
Mount Alverson,45.5290615,-112.976518,3185
Saddle Mountain,45.9623952,-113.3949073,3284
Saddleback Mountain,45.2245376,-109.6990492,3314
Saddleback Mountain,45.4610594,-113.0312237,3076
Sage Peak,44.9329677,-111.2476178,3244
Sawtooth Mountain,44.8030891,-112.2171176,3070
Sawtooth Mountain,45.1394391,-109.9004664,3496
Sawtooth Mountain,45.4367606,-113.0136294,3136
Scotch Bonnet Mountain,45.0734789,-109.9501885,3166
Sentinel Peak,44.9735726,-111.4257611,3309
Sharp Mountain,45.5675317,-112.9777762,3090
Shedhorn Mountain,45.0926436,-111.4285138,3028
Sheep Mountain,44.7809716,-111.3990061,3147
Sheep Mountain,45.0719188,-109.9279655,3233
Sheep Mountain,45.1130763,-110.7006663,3214
Sheepherder Peak,45.171517,-110.2357949,3151
Shepard Mountain,45.1781009,-109.6899275,3344
Sheriff Mountain,45.6109927,-112.9329892,3006
Short Peak,46.0591992,-113.1070231,3139
Silver Run Peak,45.1210484,-109.5451544,3803
Sliderock Mountain,44.9424159,-112.0524646,3173
Snowslide Mountain,44.9597306,-111.1744444,3053
Snowy Peak,45.3182285,-110.1272299,3343
South Baldy Mountain,45.4708803,-111.9150528,3079
Sphinx Mountain,45.1577035,-111.4794761,3301
Spuhler Peak,45.5700016,-112.0837371,3178
Spur Mountain,44.9477848,-112.0691311,3064
Hirschy Mountain,45.3728843,-113.7064018,3174
Steamboat Mountain,45.1803135,-111.0591198,3056
Stonehouse Mountain,44.8492471,-112.0985392,3065
Storm Mountain,45.2181882,-109.9217803,3273
Sundance Mountain,45.1061745,-109.6101391,3737
Sunlight Peak,46.1048,-110.3955479,3077
Sunrise Peak,45.5740933,-112.093586,3100
Sunset Peak,44.855929,-112.146855,3225
Sylvan Peak,45.1638464,-109.6047516,3638
Table Mountain,45.7425464,-112.4617949,3116
Table Mountain,45.3318125,-111.2531031,3001
Mount Tahepia,45.5435073,-112.9715156,3189
Taylor Peaks,45.0370522,-111.4591167,3439
Tempest Mountain,45.1668585,-109.7914081,3807
Tent Mountain,45.4129735,-112.9866904,3104
The Needles,45.3637809,-110.3048812,3316
The Pyramid,45.3070476,-110.3881122,3270
The Sentinel,45.2978196,-111.090839,3030
Thompson Peak,45.529093,-112.0214712,3161
Thunder Mountain,45.0732053,-109.5481885,3488
Timberline Mountain,45.1793714,-110.0620314,3133
Mount Tiny,46.059258,-113.2742318,3005
Tolman Mountain,45.0642614,-109.3702297,3002
Torrey Mountain,45.455842,-112.9729509,3397
Trapper Peak,45.8895991,-114.2975539,3089
Tumble Mountain,45.3225891,-110.0260722,3443
Tweedy Mountain,45.4804442,-112.9652144,3393
Twin Peaks,45.2521993,-109.889055,3567
Twin Peaks,45.1648784,-111.0822392,3104
Two Sisters,45.263323,-110.0235056,3404
Mount Villard,45.1497123,-109.8315522,3758
Mount Wallace,45.1958455,-110.4660888,3261
Ward Peak,45.4856477,-111.9177439,3112
Warren Peak,45.9863597,-113.4597708,3188
West Goat Peak,45.9624561,-113.3948975,3288
White Peak,44.911375,-111.2025039,3149
Whitetail Peak,45.0887655,-109.5876561,3821
Wildcat Mountain,45.1904523,-110.0302111,3124
Mount Wilse,45.1318487,-109.8658681,3601
Wilson Peak,45.3265345,-111.3260581,3258
Wolf Mountain,45.1509835,-109.9126867,3599
Woodward Mountain,45.0094156,-111.4141112,3246
Mount Zimmer,45.1169241,-109.8926229,3517
Mount Chipperfield,45.3270385,-111.3543903,3029
Nutters Cathedral Peak,45.0329042,-111.4692087,3115
Roundhead Butte,45.1154213,-110.2394302,3114
Chico Peak,45.3018811,-110.6370756,3113
Crow Mountain,45.2604868,-110.3522775,3260
Big Horn Peak,45.0661557,-111.0563488,3013
Electric Peak,45.005144,-110.837597,3341
Meridian Peak,45.027064,-110.0025022,3194
Sheep Mountain,45.0979193,-111.0006841,3075
Sunset Peak,45.0454087,-110.0003064,3109
Wolverine Peak,45.0534025,-110.0095325,3199
Elephant Mountain,45.4381812,-110.9906795,3074
Mount Bole,45.4159152,-110.9979878,3148
Mount Chisholm,45.40357,-110.929737,3147
Cave Mountain,44.9038286,-111.7655339,3031
Mount Wood,45.2752862,-109.8130209,3858
Spirit Mountain,45.0402609,-109.5512238,3747
Pinnacle Mountain,45.1963513,-110.1019276,3251
Pika Peak,45.133855,-109.7757192,3334
Cairn Mountain,45.1460369,-109.8002717,3722
Bowback Mountain,45.1272269,-109.6183799,3760
Chrome Mountain,45.4404028,-110.1393195,3092
Contact Mountain,45.4712574,-110.1374166,3070
Crown Butte,45.05307,-109.9609591,3113
Snowbank Mountain,45.0987595,-109.6922865,3688
Summit Mountain,45.0948349,-109.7280917,3565
Mount McKnight,45.4957639,-110.4493544,3139
Mount Callaghan,39.7096459,-116.952311,3088
Mount Grant,38.5701985,-118.7915281,3421
Morey Peak,38.6276326,-116.2877358,3112
Pilot Peak,41.021037,-114.0777894,3240
Roberts Creek Mountain,39.8699232,-116.3092374,3041
Spruce Mountain,40.5524281,-114.8217002,3119
Diamond Peak,39.5852067,-115.8186631,3223
Mount Grafton,38.6921711,-114.7425065,3345
Tulle Mountain,38.841326,-116.5275587,3163
Hot Creek North Summit,38.6238218,-116.2895018,3035
West Knob,39.0368963,-116.8037297,3128
Telegraph Peak,39.6904907,-114.9039143,3023
O'Neal Peak,39.4454983,-114.2877797,3075
Troy Mountain,38.1518842,-115.6842004,3054
Government Peak,41.7840743,-115.369233,3103
Bald Peak,41.8454623,-115.3917347,3208
Tipton Peak,40.4228919,-115.4788345,3325
Southeast Summit,38.8193688,-117.3486913,3113
Big Creek Peak,39.298817,-117.1434231,3053
Telegraph Hill,39.7429904,-114.873081,3078
Boundary Peak,37.846072,-118.3510759,4000
Becky Peak,39.9710454,-114.6025204,3040
Mount Moriah,39.2732051,-114.198777,3677
Antelope Peak,39.3971452,-116.4600596,3116
Arc Dome,38.8324243,-117.3528581,3589
Baker Peak,38.9696679,-114.3172516,3735
Bald Mountain,39.0199287,-114.3226792,3526
Big Indian Mountain,38.488442,-118.7984159,3070
Buck Mountain,39.0279261,-114.3003633,3345
Camel Peak,39.2369338,-114.7167749,3075
Cave Mountain,39.1610476,-114.6149335,3273
Charleston Peak,36.2714876,-115.6955651,3632
Chimney Rock,41.0147385,-115.0945653,3052
Cleve Creek Baldy,39.2603405,-114.6462637,3334
Copper Mountain,41.7707337,-115.5206787,3019
Cory Peak,38.4479141,-118.7821758,3202
Cougar Peak,41.7927536,-115.3670652,3214
Currant Mountain,38.9095159,-115.4245811,3494
Divide Peak,41.7732889,-115.3057986,3052
Drown Peak,40.5106151,-115.4974569,3102
Duckwater Peak,38.9365083,-115.4295036,3400
East Sister,38.5234101,-119.290104,3172
Gods Pocket Peak,41.7902762,-115.2904201,3102
Granite Peak,38.8439658,-114.2556884,3421
Green Mountain,40.3954792,-115.5067067,3254
Greys Peak,41.0238053,-115.10476,3253
Mount Hamilton,39.2325147,-115.5412344,3274
Hole in the Mountain Peak,40.9508152,-115.1223658,3441
Humboldt Peak,40.9010829,-115.1198744,3352
Jacks Peak,41.4861631,-116.0064019,3103
Jarbidge Peak,41.8400621,-115.3901343,3284
Jumbo Peak,41.8301847,-115.3870121,3189
King Peak,40.4765462,-115.4699526,3360
Lake Peak,40.5635498,-115.3949589,3263
Lincoln Peak,38.8827536,-114.2970875,3533
Mahogany Mountain,38.7584024,-117.3139042,3345
Marys River Peak,41.7593144,-115.361211,3220
Masket Peak,39.0343684,-116.7836794,3200
Matterhorn,41.8104574,-115.3743022,3285
McAfee Peak,41.5216748,-115.9734128,3186
Middle Summit Mount Jefferson,38.7709698,-116.9395997,3562
Mummy Mountain,36.2992499,-115.6495267,3513
Mustang Point,37.9062905,-118.3197845,3002
Ninemile Peak,39.1464933,-116.2510846,3073
North Schell Peak,39.4131681,-114.5997017,3624
North Shoshone Peak,39.1503117,-117.4799008,3139
North Summit Mount Jefferson,38.7951261,-116.9275346,3602
Old Man of the Mountain,40.7143034,-115.3072506,3258
Pearl Peak,40.2350927,-115.5407373,3308
Peavine Mountain,38.7542686,-117.3630525,3066
Prospect Peak,41.7961632,-115.3514744,3176
Pyramid Peak,38.9484187,-114.2952215,3635
Mount Rose,39.3437759,-119.917938,3283
Ruby Dome,40.621443,-115.4758313,3428
Sherman Mountain,40.1190045,-115.586599,3114
Shoshone Mountain,38.669938,-116.9632934,3322
Smith Peak,40.660323,-115.3334913,3303
Soldier Peak,40.7757089,-115.275367,3072
South Schell Peak,39.3363944,-114.5999557,3575
South Shoshone Peak,39.0564325,-117.5606559,3063
South Summit,38.7524939,-116.9276082,3638
Spanish Peak,38.6588213,-116.9831369,3271
Square Top,41.8213517,-115.3805139,3189
Summit Mountain,39.37659,-116.4619203,3184
Taft Peak,39.3508842,-114.5905969,3565
Tent Mountain,40.9533011,-115.1508635,3039
Timber Mountain,38.3489541,-115.5009219,3230
Toiyabe Dome,38.7988145,-117.2514654,3462
Toiyabe Dome Southeast Summit,38.7960367,-117.2470208,3449
North Toiyabe Peak,39.3592586,-117.0753788,3284
South Toiyabe Peak,38.9197409,-117.3066781,3305
Troy Peak,38.3192358,-115.5015526,3436
Verdi Peak,40.6442893,-115.3580186,3373
Ward Mountain,39.1000968,-114.9206012,3333
Mount Washington,38.9144409,-114.3091723,3554
Wheeler Peak,38.9857693,-114.313966,3981
White Pine Peak,38.8676633,-115.4601482,3099
White Rock Mountain,39.0676351,-116.7944353,3091
Wildcat Peak,39.0151907,-116.8329898,3202
Windy Peak,39.0611449,-114.3687967,3090
Wines Peak,40.5499679,-115.4076949,3311
French Peak,39.0126125,-117.2636037,3279
Toiyabe Range Peak,39.11494,-117.2057881,3339
Mount Houghton,39.3340687,-119.9393656,3198
Tamarack Peak,39.3183362,-119.9215007,3016
Church Peak,39.3520582,-119.9233057,3234
Cass House Peak,40.1996026,-115.5511686,3223
Lee Peak,40.6259636,-115.4900248,3358
Black Mountain,39.2763366,-114.5576453,3304
Mount Gilbert,40.6244639,-115.4458327,3355
Mount Fitzgerald,40.6041739,-115.4102539,3340
Snow Lake Peak,40.6050861,-115.3962213,3303
Doso Doyabi,38.9885849,-114.2970356,3894
The Sisters,36.3295987,-115.683175,3102
McFarland Peak,36.3413564,-115.7258323,3266
Bonanza Peak,36.3594001,-115.7472315,3164
Harris Mountain,36.2413476,-115.6113928,3052
Willow Peak,36.3853738,-115.7735784,3036
Griffith Peak,36.2323316,-115.6460158,3369
Relay Peak,39.3153102,-119.9468591,3147
Snowflower Mountain,39.3823692,-119.9357358,3121
Blackrock,38.9904074,-115.4399311,3056
Hamels Peak,39.0804972,-114.9086276,3164
Desatoya North Twin,39.3693663,-117.7592799,3027
Mount Silliman,40.6181375,-115.4553311,3336
Kennedy Point,37.8843877,-118.3130998,3089
Fletcher Peak,36.2865912,-115.6216284,3122
Apache Peak,36.3819786,-105.1502848,3002
Bear Mountain,36.4642014,-105.0952831,3220
Black Mountain,36.4492016,-105.0827829,3295
Bonito Peak,36.4439234,-105.1177836,3213
Burn Peak,36.3997571,-105.0941724,3027
Chromo Mountain,36.9600123,-106.7333698,3006
Cieneguilla Mountain,36.3816998,-105.2391756,3226
Cimarroncito Peak,36.499479,-105.1008386,3164
Garcia Peak,36.4447558,-105.1852849,3323
Grouse Mesa,36.8314021,-106.4075307,3477
La Mesa,36.2389231,-105.2116765,3021
Sugar Loaf Mountain,36.8630681,-106.4914221,3204
Touch-Me-Not Mountain,36.5808658,-105.1991721,3670
Trail Peak,36.407813,-105.0675051,3114
Ute Mountain,36.9375203,-105.6839005,3073
Spruce Hill,36.3412281,-105.1814052,3143
Tolby Peak,36.4892002,-105.1755621,3513
Peñasco Amarillo,36.7033479,-106.4155861,3233
Alegres Mountain,34.1556108,-108.1922832,3102
Bunkhouse Bare Point,36.4755895,-105.1547286,3550
Agua Fria Peak,36.3599996,-105.2068706,3372
Comanche Peak,36.4797562,-105.1444506,3438
Apache Kid Peak,33.641171,-107.4147484,3065
Apache Peak,36.4705289,-105.3392736,3114
Aspen Peak,35.8022456,-105.8081088,3378
Baldy Mountain,36.6291987,-105.2138937,3765
Baldy Mountain,36.7857838,-105.4399091,3674
Bear Mountain,36.1044306,-105.6068434,3125
Big Costilla Peak,36.9203032,-105.3280609,3886
Black Mountain,33.297842,-108.6708916,3239
Black Mountain,36.6778008,-105.4338844,3434
Black Mountain,36.7052685,-105.2636708,3164
Broke Off Mountain,36.8041241,-106.1792027,3157
Bull-of-the-Woods Mountain,36.6022261,-105.426258,3545
Burned Mountain,36.6777876,-106.2119574,3103
Caballo Mountain,35.9536276,-106.3651912,3200
Cabresto Peak,36.780594,-105.5086495,3794
Capitan Peak,33.5908506,-105.2657482,3072
Capulin Peak,36.4083224,-105.4235926,3190
Center Baldy,33.3031198,-108.6386689,3208
Cerrito del Padre,35.9374017,-105.5972094,3284
Cerrito Colorado,36.3361509,-105.4835055,3126
Cerro del Grant,36.0196668,-106.5404324,3178
Cerro del Oso,36.1767066,-105.4884648,3432
Cerro Jarocito,36.059184,-106.7232273,3014
Cerro Olla,36.2110822,-105.4365624,3644
Cerro Pavo,36.0375196,-106.5428127,3144
Cerro Pedernal,36.1628084,-106.5034211,3001
Cerro Pelon,35.2678607,-107.5565598,3057
Cerro Pelon,36.023626,-106.5959459,3005
Cerro Picacho,36.1150417,-105.4345549,3136
Cerro Vista,36.2354916,-105.4107085,3644
Chaperito Knob,35.717145,-105.6406708,3099
Corner Mountain,33.471866,-108.6481056,3030
Cuchillo de Fernando,36.2706605,-105.3564044,3470
Diamond Peak,33.2294299,-107.8446227,3003
Elk Mountain,35.7670945,-105.5536158,3554
Escondido Mountain,34.1971207,-108.4649683,3005
Flag Mountain,36.6519652,-105.5513858,3638
Fraser Mountain,36.5847262,-105.4255108,3708
Gallegos Peak,36.1810804,-105.5276747,3210
Gallina Peak,36.576358,-105.5494856,3320
Gold Hill,36.6430785,-105.4558295,3871
Grass Mountain,35.8182367,-105.6326582,3001
Greenie Peak,36.7621395,-105.3792466,3430
Grouse Mountain,33.3289523,-108.7161707,3076
Hamilton Mesa,35.948681,-105.5330857,3480
Hillsboro,32.9527295,-107.779426,3054
Iron Mountain,36.5985832,-105.252111,3036
Jawbone Mountain,36.7430132,-106.2398017,3233
La Cueva Peak,36.1643965,-105.4927592,3252
La Mesa del Pedregosa,36.0347116,-106.4835644,3039
Lake Fork Peak,36.5503009,-105.4452753,3929
Larkspur Peak,36.5093301,-105.4092936,3654
Latir Mesa,36.7974353,-105.4789057,3870
Latir Peak,36.8035978,-105.4775158,3870
Lew Wallace Peak,36.5309951,-105.3969863,3795
Little Costilla Peak,36.8334591,-105.2227735,3836
Little Jicarita Peak,35.9999701,-105.5889825,3738
Lobo Peak,36.6101243,-105.5433941,3688
Lucero Peak,36.5350733,-105.520746,3292
Mogote Peak,36.4947329,-106.3116838,3048
Manzano Peak,34.5911542,-106.4469548,3080
McKnight Mountain,33.0572623,-107.8545105,3099
Middle Truchas Peak,35.972192,-105.6502427,3979
Nogal Peak,33.4974374,-105.8033294,3033
North Baldy,34.0503013,-107.1812222,3002
North Truchas Peak,35.9789803,-105.6324649,3970
Old Mike Peak,36.5457517,-105.4066428,3992
Olguin Mesa,36.8334502,-106.2631795,3186
Ortiz Peak,36.7918785,-105.3418314,3417
Osha Mountain,36.3061887,-105.3358791,3319
Gallo Peak,34.6371579,-106.4386839,3051
Palo Encebado Peak,36.4094674,-105.4547217,3104
Pecos Baldy,35.9086859,-105.6663327,3809
Peñascoso Mountain,36.1157334,-105.5812242,3346
Penitente Peak,35.7949536,-105.7641118,3735
Pinabete Peak,36.7584062,-105.5234143,3637
Polvadera Peak,36.0596499,-106.4052155,3423
Pyramid Peak,35.9691218,-105.4674205,3226
Red Dome,36.547888,-105.3899116,3870
Red Hill,36.5715926,-106.3754912,3102
Reeds Peak,33.1427458,-107.8545162,3052
Relica Peak,36.6311001,-105.4107234,3589
Rosilla Peak,35.7323017,-105.6261405,3242
Round Mountain,35.8730105,-105.6348577,3291
Sacaton Mountain,33.2720089,-108.6881138,3249
San Mateo Mountain,33.5603393,-107.4497074,3092
San Mateo Peak,33.6110823,-107.4322736,3089
North Sandia Peak,35.2350367,-106.4564671,3184
Sawmill Mountain,36.728912,-105.4248062,3344
Sheep Mountain,33.2037931,-107.8755749,3016
Sierra de Don Fernando,36.3415521,-105.425129,3161
Simpson Peak,36.5490676,-105.4143776,3957
South Baldy,33.9909814,-107.1879756,3284
South Fork Peak,36.5487736,-105.4785039,3651
Spring Mountain,35.8337765,-105.5326786,3405
State Line Peak,36.9962929,-105.2965133,3921
Taos Cone,36.5530671,-105.3772062,3739
Taos Peak,36.5722468,-105.3502746,3431
Teepee Peak,33.670865,-107.4329554,3029
Tetilla Peak,36.7236527,-105.312903,3286
The Dome,35.9684589,-105.7065461,3454
The Knob,36.0975396,-105.5190003,3239
Thompson Peak,35.6722835,-105.8064406,3210
Timber Peak,33.9789659,-107.160176,3199
Trampas Peak,36.0388755,-105.6329769,3709
Tunnel Hill,36.6399175,-105.4286942,3553
Tusas Mountain,36.6506351,-106.145118,3090
Vallecito Mountain,36.5340668,-105.4622416,3855
Van Diest Peak,36.7434264,-105.3176272,3417
Venado Peak,36.7916536,-105.4932,3880
Vermejo Peak,36.8900271,-105.2133367,3539
Viveash Mesa,35.6977716,-105.6548363,3009
Mount Walter,36.5618494,-105.4144203,4003
West Blue Mountain,33.6650496,-107.4458407,3149
Whitewater Baldy,33.323675,-108.6417248,3307
Willow Mountain,33.3508,-108.6777,3284
Cerro Saragate,36.6417967,-106.3556791,3241
Mount Withington,33.880695,-107.4860959,3077
Casita de Piedra Peak,36.408288,-105.4155562,3116
Ripley Point,36.0928342,-105.566886,3595
Indian Peak,33.3106195,-108.6781141,3062
Tower Peak,33.8648722,-107.4780424,3028
Redondo Peak,35.8619795,-105.7452703,3765
Tesuque Peak,35.7854591,-105.7823621,3666
El Cielo Mountain,35.7341798,-105.4527402,3029
Hermit Peak,35.7443724,-105.4153254,3129
Cerro de la Garita,35.9989032,-106.530474,3229
Cerro del Medio,35.9050681,-106.4519622,3013
Cerro Grande,35.8694102,-106.4128638,3105
Cerro Rubio,35.9458322,-106.4018601,3172
Cerros del Abrigo,35.9313876,-106.4772665,3148
Glorieta Baldy,35.6519715,-105.7998596,3103
Las Conchas,35.8018239,-106.5236337,3030
Los Griegos,35.7954532,-106.551561,3081
Pajarito Mountain,35.8877607,-106.4010265,3185
Rabbit Mountain,35.8321715,-106.4711531,3028
San Antonio Mountain,35.9377064,-106.6160947,3043
Sierra Mosca,35.9136329,-105.7636405,3585
Sierra Blanca Peak,33.3742461,-105.8094325,3613
Bearwallow Mountain,33.449447,-108.6686826,3032
Blue Mountain,33.6596728,-107.4373153,3138
Brazos Peak,36.8086247,-106.3822522,3440
Mogollon Baldy Peak,33.2715921,-108.5942963,3285
Mount Taylor,35.2388524,-107.6085697,3446
Vicks Peak,33.5530361,-107.4348145,3128
Canjilon Mountain,36.5683493,-106.3516952,3326
Cerro Pelado,35.7842206,-106.5492539,3081
Jicarita Peak,36.055612,-105.5626352,3912
Lake Peak,35.7962038,-105.7714844,3766
Picuris Peak,36.247033,-105.6545771,3291
Pueblo Peak,36.4910818,-105.483097,3746
Redondo Peak,35.8719614,-106.5605794,3434
San Antonio Mountain,36.8594229,-106.0187259,3325
Santa Fe Baldy,35.8322107,-105.7581054,3850
